date,sku,units_sold,unit_price,promo_flag
2025-12-06,P102,69.0,10.41,0
2025-12-07,P102,25.0,10.41,0
2025-12-08,P102,117.0,10.41,0
2025-12-09,P102,100.0,10.42,0
2025-12-10,P102,104.0,10.42,0
2025-12-11,P102,187.0,10.42,1
2025-12-12,P102,94.0,10.42,0
2025-12-13,P102,60.0,10.42,0
2025-12-14,P102,24.0,10.43,0
2025-12-15,P102,96.0,10.43,0
2025-12-16,P102,128.0,10.43,0
2025-12-17,p102 ,113.0,10.43,0
2025-12-18,P102,88.0,10.43,0
2025-12-19,P102,103.0,10.44,0
2025-12-20,P102,59.0,10.44,0
2025-12-21,P102,25.0,10.44,0
2025-12-22,P102,106.0,10.44,0
2025-12-23,P102,125.0,10.44,0
2025-12-24,P102,115.0,10.45,0
2025-12-25,P102,94.0,10.45,0
2025-12-26,P102,89.0,10.45,0
2025-12-27,P102,65.0,10.45,0
2025-12-28,P102,26.0,10.45,0
2025-12-29,P102,116.0,10.46,0
2025-12-30,P102,135.0,10.46,0
2025-12-31,P102,127.0,10.46,0
2023-01-01,P103,10.0,37.96,0
2023-01-02,P103,57.0,37.97,0
2023-01-03,P103,55.0,37.98,0
2023-01-04,P103,61.0,37.98,0
2023-01-05,P103,52.0,37.99,0
2023-01-06,P103,47.0,38.0,0
2023-01-07,P103,22.0,38.01,0
2023-01-08,P103,9.0,38.02,0
2023-01-09,P103,41.0,38.03,0
2023-01-10,P103,56.0,38.03,0
2023-01-11,P103,45.0,38.04,0
2023-01-12,P103,59.0,38.05,0
2023-01-13,P103,49.0,38.06,0
2023-01-14,P103,26.0,38.07,0
2023-01-15,P103,10.0,38.08,0
2023-01-16,P103,56.0,38.08,0
2023-01-17,P103,50.0,38.09,0
2023-01-18,P103,48.0,38.1,0
2023-01-19,P103,59.0,38.11,0
2023-01-20,P103,52.0,38.12,0
2023-01-21,P103,27.0,38.13,0
2023-01-22,P103,12.0,38.13,0
2023-01-23,P103,53.0,38.14,0
2023-01-24,P103,57.0,38.15,0
2023-01-25,P103,49.0,38.16,0
2023-01-26,P103,114.0,38.17,1
2023-01-27,P103,47.0,38.18,0
2023-01-28,P103,32.0,38.18,0
2023-01-29,P103,11.0,38.19,0
2023-01-30,P103,58.0,38.2,0
2023-01-31,P103,60.0,38.21,0
2023-02-01,P103,61.0,38.22,0
2023-02-02,P103,99.0,38.22,1
2023-02-03,P103,121.0,38.23,1
2023-02-04,P103,33.0,38.24,0
2023-02-05,P103,11.0,38.25,0
2023-02-06,P103,54.0,38.25,0
2023-02-07,P103,52.0,38.26,0
2023-02-08,P103,53.0,38.27,0
2023-02-09,P103,63.0,38.28,0
2023-02-10,P103,45.0,38.29,0
2023-02-11,P103,25.0,38.29,0
2023-02-12,P103,13.0,38.3,0
2023-02-13,P103,57.0,38.31,0
2023-02-14,P103,69.0,38.32,0
2023-02-15,P103,52.0,38.32,0
2023-02-16,P103,54.0,38.33,0
2023-02-17,P103,98.0,38.34,1
2023-02-18,P103,28.0,38.34,0
2023-02-19,P103,9.0,38.35,0
2023-02-20,P103,58.0,38.36,0
2023-02-21,P103,58.0,38.37,0
2023-02-22,P103,55.0,38.37,0
2023-02-23,P103,51.0,38.38,0
2023-02-24,P103,46.0,38.39,0
2023-02-25,P103,30.0,38.39,0
2023-02-26,P103,10.0,38.4,0
2023-02-27,P103,57.0,38.41,0
2023-02-28,P103,69.0,38.42,0
2023-03-01,P103,64.0,38.42,0
2023-03-02,P103,45.0,38.43,0
2023-03-03,P103,48.0,38.44,0
2023-03-04,P103,29.0,38.44,0
2023-03-05,P103,11.0,38.45,0
2023-03-06,P103,46.0,38.45,0
2023-03-07,P103,58.0,38.46,0
2023-03-08,P103,55.0,38.47,0
2023-03-09,P103,65.0,38.47,0
2023-03-10,P103,50.0,38.48,0
2023-03-11,P103,32.0,38.49,0
2023-03-12,P103,10.0,38.49,0
2023-03-13,P103,48.0,38.5,0
2023-03-14,P103,61.0,38.5,0
2023-03-15,P103,62.0,38.51,0
2023-03-16,P103,75.0,38.52,1
2023-03-17,P103,51.0,38.52,0
2023-03-18,P103,24.0,38.53,0
2023-03-19,P103,11.0,38.53,0
2023-03-20,P103,59.0,38.54,0
2023-03-21,P103,53.0,38.54,0
2023-03-22,P103,53.0,38.55,0
2023-03-23,P103,47.0,38.55,0
2023-03-24,P103,86.0,38.56,1
2023-03-25,P103,33.0,38.56,0
2023-03-26,P103,11.0,38.57,0
2023-03-27,P103,48.0,38.57,0
2023-03-28,P103,54.0,38.58,0
2023-03-29,P103,45.0,38.58,0
2023-03-30,P103,47.0,38.59,0
2023-03-31,P103,58.0,38.59,0
2023-04-01,P103,27.0,38.6,0
2023-04-02,P103,13.0,38.6,0
2023-04-03,P103,53.0,38.61,0
2023-04-04,P103,55.0,38.61,0
2023-04-05,P103,58.0,38.62,0
2023-04-06,P103,37.0,38.62,0
2023-04-07,P103,51.0,38.62,0
2023-04-08,P103,28.0,38.63,0
2023-04-09,P103,13.0,38.63,0
2023-04-10,P103,59.0,38.64,0
2023-04-11,P103,48.0,38.64,0
2023-04-12,P103,62.0,38.64,0
2023-04-13,P103,51.0,38.65,0
2023-04-14,P103,45.0,38.65,0
2023-04-15,P103,28.0,38.65,0
2023-04-16,P103,11.0,38.66,0
2023-04-17,P103,62.0,38.66,0
2023-04-18,P103,57.0,38.66,0
2023-04-19,P103,55.0,38.67,0
2023-04-20,P103,57.0,38.67,0
2023-04-21,P103,56.0,38.67,0
2023-04-22,P103,30.0,38.68,0
2023-04-23,P103,13.0,38.68,0
2023-04-24,P103,56.0,38.68,0
2023-04-25,P103,55.0,38.68,0
2023-04-26,P103,61.0,38.69,0
2023-04-27,P103,51.0,38.69,0
2023-04-28,P103,49.0,38.69,0
2023-04-29,P103,32.0,38.69,0
2023-04-30,P103,13.0,38.69,0
2023-05-01,P103,52.0,38.7,0
2023-05-02,P103,51.0,38.7,0
2023-05-03,P103,61.0,38.7,0
2023-05-04,P103,56.0,38.7,0
2023-05-05,P103,50.0,38.7,0
2023-05-06,P103,26.0,38.71,0
2023-05-07,P103,11.0,38.71,0
2023-05-08,P103,51.0,38.71,0
2023-05-09,P103,49.0,38.71,0
2023-05-10,P103,53.0,38.71,0
2023-05-11,P103,52.0,38.71,0
2023-05-12,P103,46.0,38.71,0
2023-05-13,P103,29.0,38.71,0
2023-05-14,P103,12.0,38.71,0
2023-05-15,P103,56.0,38.72,0
2023-05-16,P103,51.0,38.72,0
2023-05-17,P103,56.0,38.72,0
2023-05-18,P103,51.0,38.72,0
2023-05-19,P103,41.0,38.72,0
2023-05-20,P103,28.0,38.72,0
2023-05-21,P103,11.0,38.72,0
2023-05-22,P103,65.0,38.72,0
2023-05-23,P103,61.0,38.72,0
2023-05-24,P103,55.0,38.72,0
2023-05-25,P103,51.0,38.72,0
2023-05-26,P103,48.0,38.72,0
2023-05-27,P103,23.0,38.72,0
2023-05-28,P103,8.0,38.72,0
2023-05-29,P103,,38.72,0
2023-05-30,P103,51.0,38.72,0
2023-05-31,P103,39.0,38.71,0
2023-06-01,P103,46.0,38.71,0
2023-06-02,P103,88.0,38.71,1
2023-06-03,P103,25.0,38.71,0
2023-06-04,P103,10.0,38.71,0
2023-06-05,P103,48.0,38.71,0
2023-06-06,P103,61.0,38.71,0
2023-06-07,P103,94.0,38.71,1
2023-06-08,P103,46.0,38.71,0
2023-06-09,P103,46.0,38.7,0
2023-06-10,P103,25.0,38.7,0
2023-06-11,P103,9.0,38.7,0
2023-06-12,P103,45.0,38.7,0
2023-06-13,P103,56.0,38.7,0
2023-06-14,P103,47.0,38.69,0
2023-06-15,P103,42.0,38.69,0
2023-06-16,P103,46.0,38.69,0
2023-06-17,P103,25.0,38.69,0
2023-06-18,P103,8.0,38.69,0
2023-06-19,P103,48.0,38.68,0
2023-06-20,P103,55.0,38.68,0
2023-06-21,P103,51.0,38.68,0
2023-06-22,P103,59.0,38.67,0
2023-06-23,P103,52.0,38.67,0
2023-06-24,P103,29.0,38.67,0
2023-06-25,P103,13.0,38.67,0
2023-06-26,P103,52.0,38.66,0
2023-06-27,P103,50.0,38.66,0
2023-06-28,P103,54.0,38.66,0
2023-06-29,P103,44.0,38.65,0
2023-06-30,P103,45.0,38.65,0
2023-07-01,P103,23.0,38.65,0
2023-07-02,P103,10.0,38.64,0
2023-07-03,P103,44.0,38.64,0
2023-07-04,P103,45.0,38.63,0
2023-07-05,P103,50.0,38.63,0
2023-07-06,P103,46.0,38.63,0
2023-07-07,P103,35.0,38.62,0
2023-07-08,P103,20.0,38.62,0
2023-07-09,P103,9.0,38.61,0
2023-07-10,P103,42.0,38.61,0
2023-07-11,P103,51.0,38.61,0
2023-07-12,P103,49.0,38.6,0
2023-07-13,P103,52.0,38.6,0
2023-07-14,P103,48.0,38.59,0
2023-07-15,P103,27.0,38.59,0
2023-07-16,P103,10.0,38.58,0
2023-07-17,P103,48.0,38.58,0
2023-07-18,P103,54.0,38.57,0
2023-07-19,P103,52.0,38.57,0
2023-07-20,P103,48.0,38.56,0
2023-07-21,P103,50.0,38.56,0
2023-07-22,P103,18.0,38.55,0
2023-07-23,P103,9.0,38.55,0
2023-07-24,P103,45.0,38.54,0
2023-07-25,P103,54.0,38.54,0
2023-07-26,P103,55.0,38.53,0
2023-07-27,P103,38.0,38.53,0
2023-07-28,P103,50.0,38.52,0
2023-07-29,P103,21.0,38.51,0
2023-07-30,P103,8.0,38.51,0
2023-07-31,P103,45.0,38.5,0
2023-08-01,P103,46.0,38.5,0
2023-08-02,P103,39.0,38.49,0
2023-08-03,P103,49.0,38.48,0
2023-08-04,P103,46.0,38.48,0
2023-08-05,P103,26.0,38.47,0
2023-08-06,P103,9.0,38.47,0
2023-08-07,P103,45.0,38.46,0
2023-08-08,P103,47.0,38.45,0
2023-08-09,P103,55.0,38.45,0
2023-08-10,P103,31.0,38.44,0
2023-08-11,P103,38.0,38.43,0
2023-08-12,P103,24.0,38.43,0
2023-08-13,P103,8.0,38.42,0
2023-08-14,P103,44.0,38.41,0
2023-08-15,P103,46.0,38.41,0
2023-08-16,P103,43.0,38.4,0
2023-08-17,P103,45.0,38.39,0
2023-08-18,P103,46.0,38.39,0
2023-08-19,P103,23.0,38.38,0
2023-08-20,P103,9.0,38.37,0
2023-08-21,P103,45.0,38.36,0
2023-08-22,P103,47.0,38.36,0
2023-08-23,P103,37.0,38.35,0
2023-08-24,P103,47.0,38.34,0
2023-08-25,P103,41.0,38.34,0
2023-08-26,P103,27.0,38.33,0
2023-08-27,P103,10.0,38.32,0
2023-08-28,P103,51.0,38.31,0
2023-08-29,P103,42.0,38.31,0
2023-08-30,P103,44.0,38.3,0
2023-08-31,P103,39.0,38.29,0
2023-09-01,P103,39.0,38.28,0
2023-09-02,P103,27.0,38.28,0
2023-09-03,P103,11.0,38.27,0
2023-09-04,P103,40.0,38.26,0
2023-09-05,P103,45.0,38.25,0
2023-09-06,P103,46.0,38.24,0
2023-09-07,P103,48.0,38.24,0
2023-09-08,P103,35.0,38.23,0
2023-09-09,P103,19.0,38.22,0
2023-09-10,P103,10.0,38.21,0
2023-09-11,P103,36.0,38.21,0
2023-09-12,P103,45.0,38.2,0
2023-09-13,P103,100.0,38.19,1
2023-09-14,P103,47.0,38.18,0
2023-09-15,P103,42.0,38.17,0
2023-09-16,P103,23.0,38.17,0
2023-09-17,P103,10.0,38.16,0
2023-09-18,P103,47.0,38.15,0
2023-09-19,P103,44.0,38.14,0
2023-09-20,P103,47.0,38.13,0
2023-09-21,P103,47.0,38.12,0
2023-09-22,P103,51.0,38.12,0
2023-09-23,P103,26.0,38.11,0
2023-09-24,P103,11.0,38.1,0
2023-09-25,P103,43.0,38.09,0
2023-09-26,P103,45.0,38.08,0
2023-09-27,P103,46.0,38.07,0
2023-09-28,P103,45.0,38.07,0
2023-09-29,P103,39.0,38.06,0
2023-09-30,P103,27.0,38.05,0
2023-10-01,P103,11.0,38.04,0
2023-10-02,P103,45.0,38.03,0
2023-10-03,P103,51.0,38.02,0
2023-10-04,P103,48.0,38.02,0
2023-10-05,P103,50.0,38.01,0
2023-10-06,P103,37.0,38.0,0
2023-10-07,P103,24.0,37.99,0
2023-10-08,P103,10.0,37.98,0
2023-10-09,P103,50.0,37.97,0
2023-10-10,P103,45.0,37.97,0
2023-10-11,P103,35.0,37.96,0
2023-10-12,P103,41.0,37.95,0
2023-10-13,P103,44.0,37.94,0
2023-10-14,P103,25.0,37.93,0
2023-10-15,P103,12.0,37.92,0
2023-10-16,P103,50.0,37.91,0
2023-10-17,P103,49.0,37.91,0
2023-10-18,P103,48.0,37.9,0
2023-10-19,P103,53.0,37.89,0
2023-10-20,P103,42.0,37.88,0
2023-10-21,P103,24.0,37.87,0
2023-10-22,P103,9.0,37.86,0
2023-10-23,P103,55.0,37.86,0
2023-10-24,P103,52.0,37.85,0
2023-10-25,P103,45.0,37.84,0
2023-10-26,P103,47.0,37.83,0
2023-10-27,P103,48.0,37.82,0
2023-10-28,P103,24.0,37.81,0
2023-10-29,P103,9.0,37.81,0
2023-10-30,P103,45.0,37.8,0
2023-10-31,P103,52.0,37.79,0
2023-11-01,P103,47.0,37.78,0
2023-11-02,P103,95.0,37.77,1
2023-11-03,P103,39.0,37.77,0
2023-11-04,P103,25.0,37.76,0
2023-11-05,P103,10.0,37.75,0
2023-11-06,P103,47.0,37.74,0
2023-11-07,P103,52.0,37.73,0
2023-11-08,P103,54.0,37.72,0
2023-11-09,P103,52.0,37.72,0
2023-11-10,P103,49.0,37.71,0
2023-11-11,P103,25.0,37.7,0
2023-11-12,P103,10.0,37.69,0
2023-11-13,P103,44.0,37.68,0
2023-11-14,P103,48.0,37.68,0
2023-11-15,P103,51.0,37.67,0
2023-11-16,P103,45.0,37.66,0
2023-11-17,P103,47.0,37.65,0
2023-11-18,P103,23.0,37.65,0
2023-11-19,P103,8.0,37.64,0
2023-11-20,P103,55.0,37.63,0
2023-11-21,P103,49.0,37.62,0
2023-11-22,P103,46.0,37.62,0
2023-11-23,P103,44.0,37.61,0
2023-11-24,P103,50.0,37.6,0
2023-11-25,P103,30.0,37.59,0
2023-11-26,P103,10.0,37.59,0
2023-11-27,P103,50.0,37.58,0
2023-11-28,P103,59.0,37.57,0
2023-11-29,P103,42.0,37.56,0
2023-11-30,P103,61.0,37.56,0
2023-12-01,P103,61.0,37.55,0
2023-12-02,P103,19.0,37.54,0
2023-12-03,P103,11.0,37.54,0
2023-12-04,P103,47.0,37.53,0
2023-12-05,P103,52.0,37.52,0
2023-12-06,P103,50.0,37.51,0
2023-12-07,P103,56.0,37.51,0
2023-12-08,P103,48.0,37.5,0
2023-12-09,P103,48.0,37.49,1
2023-12-10,P103,11.0,37.49,0
2023-12-11,P103,55.0,37.48,0
2023-12-12,P103,47.0,37.47,0
2023-12-13,P103,44.0,37.47,0
2023-12-14,P103,130.0,37.46,1
2023-12-15,P103,46.0,37.46,0
2023-12-16,P103,-27.0,37.45,0
2023-12-17,P103,10.0,37.44,0
2023-12-18,P103,56.0,37.44,0
2023-12-19,P103,65.0,37.43,0
2023-12-20,P103,57.0,37.42,0
2023-12-21,P103,44.0,37.42,0
2023-12-22,P103,42.0,37.41,0
2023-12-23,P103,26.0,37.41,0
2023-12-24,P103,11.0,37.4,0
2023-12-25,P103,43.0,37.4,0
2023-12-26,P103,60.0,37.39,0
2023-12-27,P103,48.0,37.38,0
2023-12-28,P103,62.0,37.38,0
2023-12-29,P103,61.0,37.37,0
2023-12-30,P103,27.0,37.37,0
2023-12-31,P103,12.0,37.36,0
2024-01-01,P103,47.0,37.36,0
2024-01-02,P103,60.0,37.35,0
2024-01-03,P103,52.0,37.35,0
2024-01-04,P103,47.0,37.34,0
2024-01-05,P103,50.0,37.34,0
2024-01-06,P103,27.0,37.33,0
2024-01-07,P103,11.0,37.33,0
2024-01-08,P103,60.0,37.32,0
2024-01-09,P103,52.0,37.32,0
2024-01-10,P103,66.0,37.31,0
2024-01-11,P103,46.0,37.31,0
2024-01-12,P103,61.0,37.31,0
2024-01-13,P103,25.0,37.3,0
2024-01-14,P103,11.0,37.3,0
2024-01-15,P103,52.0,37.29,0
2024-01-16,P103,55.0,37.29,0
2024-01-17,P103,61.0,37.29,0
2024-01-18,P103,64.0,37.28,0
2024-01-19,P103,59.0,37.28,0
2024-01-20,P103,27.0,37.27,0
2024-01-21,P103,12.0,37.27,0
2024-01-22,P103,111.0,37.27,1
2024-01-23,P103,51.0,37.26,0
2024-01-24,P103,49.0,37.26,0
2024-01-25,P103,52.0,37.26,0
2024-01-26,P103,54.0,37.25,0
2024-01-27,P103,23.0,37.25,0
2024-01-28,P103,12.0,37.25,0
2024-01-29,P103,65.0,37.24,0
2024-01-30,P103,65.0,37.24,0
2024-01-31,P103,53.0,37.24,0
2024-02-01,P103,47.0,37.24,0
2024-02-02,P103,56.0,37.23,0
2024-02-03,P103,22.0,37.23,0
2024-02-04,P103,13.0,37.23,0
2024-02-05,P103,55.0,37.23,0
2024-02-06,P103,70.0,37.22,0
2024-02-07,P103,46.0,37.22,0
2024-02-08,P103,61.0,37.22,0
2024-02-09,P103,53.0,37.22,0
2024-02-10,P103,28.0,37.22,0
2024-02-11,P103,10.0,37.22,0
2024-02-12,P103,60.0,37.21,0
2024-02-13,P103,63.0,37.21,0
2024-02-14,P103,69.0,37.21,0
2024-02-15,P103,62.0,37.21,0
2024-02-16,P103,50.0,37.21,0
2024-02-17,P103,26.0,37.21,0
2024-02-18,P103,10.0,37.21,0
2024-02-19,P103,66.0,37.2,0
2024-02-20,P103,54.0,37.2,0
2024-02-21,P103,67.0,37.2,0
2024-02-22,P103,59.0,37.2,0
2024-02-23,P103,55.0,37.2,0
2024-02-24,P103,53.0,37.2,1
2024-02-25,P103,13.0,37.2,0
2024-02-26,P103,57.0,37.2,0
2024-02-27,P103,56.0,37.2,0
2024-02-28,P103,62.0,37.2,0
2024-02-29,P103,55.0,37.2,0
2024-03-01,P103,49.0,37.2,0
2024-03-02,P103,31.0,37.2,0
2024-03-03,P103,12.0,37.2,0
2024-03-04,P103,60.0,37.2,0
2024-03-05,P103,56.0,37.2,0
2024-03-06,P103,50.0,37.2,0
2024-03-07,P103,67.0,37.2,0
2024-03-08,P103,63.0,37.2,0
2024-03-09,P103,32.0,37.2,0
2024-03-10,P103,11.0,37.2,0
2024-03-11,P103,55.0,37.21,0
2024-03-12,P103,68.0,37.21,0
2024-03-13,P103,56.0,37.21,0
2024-03-14,P103,52.0,37.21,0
2024-03-15,P103,65.0,37.21,0
2024-03-16,P103,29.0,37.21,0
2024-03-17,P103,30.0,37.21,1
2024-03-18,P103,89.0,37.21,1
2024-03-19,P103,62.0,37.22,0
2024-03-20,P103,71.0,37.22,0
2024-03-21,P103,56.0,37.22,0
2024-03-22,P103,52.0,37.22,0
2024-03-23,P103,26.0,37.22,0
2024-03-24,P103,13.0,37.23,0
2024-03-25,P103,52.0,37.23,0
2024-03-26,P103,58.0,37.23,0
2024-03-27,P103,50.0,37.23,0
2024-03-28,P103,65.0,37.24,0
2024-03-29,P103,60.0,37.24,0
2024-03-30,P103,29.0,37.24,0
2024-03-31,P103,10.0,37.24,0
2024-04-01,P103,66.0,37.25,0
2024-04-02,P103,56.0,37.25,0
2024-04-03,P103,50.0,37.25,0
2024-04-04,P103,69.0,37.26,1
2024-04-05,P103,49.0,37.26,0
2024-04-06,P103,47.0,37.26,1
2024-04-07,P103,11.0,37.27,0
2024-04-08,P103,61.0,37.27,0
2024-04-09,P103,56.0,37.27,0
2024-04-10,P103,59.0,37.28,0
2024-04-11,P103,51.0,37.28,0
2024-04-12,P103,53.0,37.28,0
2024-04-13,P103,35.0,37.29,0
2024-04-14,P103,11.0,37.29,0
2024-04-15,P103,58.0,37.3,0
2024-04-16,P103,48.0,37.3,0
2024-04-17,P103,66.0,37.3,0
2024-04-18,P103,52.0,37.31,0
2024-04-19,P103,58.0,37.31,0
2024-04-20,P103,28.0,37.32,0
2024-04-21,P103,12.0,37.32,0
2024-04-22,P103,59.0,37.33,0
2024-04-23,P103,54.0,37.33,0
2024-04-24,P103,63.0,37.34,0
2024-04-25,P103,50.0,37.34,0
2024-04-26,P103,56.0,37.35,0
2024-04-27,P103,27.0,37.35,0
2024-04-28,P103,12.0,37.36,0
2024-04-29,P103,52.0,37.36,0
2024-04-30,P103,57.0,37.37,0
2024-05-01,P103,49.0,37.37,0
2024-05-02,P103,55.0,37.38,0
2024-05-03,P103,52.0,37.38,0
2024-05-04,P103,27.0,37.39,0
2024-05-05,P103,11.0,37.39,0
2024-05-06,P103,55.0,37.4,0
2024-05-07,P103,52.0,37.41,0
2024-05-08,P103,54.0,37.41,0
2024-05-09,P103,48.0,37.42,0
2024-05-10,P103,64.0,37.42,0
2024-05-11,P103,31.0,37.43,0
2024-05-12,P103,11.0,37.44,0
2024-05-13,P103,61.0,37.44,0
2024-05-14,P103,43.0,37.45,0
2024-05-15,P103,39.0,37.45,0
2024-05-16,P103,51.0,37.46,0
2024-05-17,P103,43.0,37.47,0
2024-05-18,P103,27.0,37.47,0
2024-05-19,P103,11.0,37.48,0
2024-05-20,P103,58.0,37.49,0
2024-05-21,P103,48.0,37.49,0
2024-05-22,P103,56.0,37.5,0
2024-05-23,P103,52.0,37.51,0
2024-05-24,P103,52.0,37.51,0
2024-05-25,P103,26.0,37.52,0
2024-05-26,P103,13.0,37.53,0
2024-05-27,P103,52.0,37.53,0
2024-05-28,P103,65.0,37.54,0
2024-05-29,P103,49.0,37.55,0
2024-05-30,P103,56.0,37.56,0
2024-05-31,P103,77.0,37.56,1
2024-06-01,P103,26.0,37.57,0
2024-06-02,P103,12.0,37.58,0
2024-06-03,P103,50.0,37.58,0
2024-06-04,P103,38.0,37.59,0
2024-06-05,P103,35.0,37.6,0
2024-06-06,P103,58.0,37.61,0
2024-06-07,P103,55.0,37.61,0
2024-06-08,P103,32.0,37.62,0
2024-06-09,P103,11.0,37.63,0
2024-06-10,P103,44.0,37.64,0
2024-06-11,P103,51.0,37.64,0
2024-06-12,P103,52.0,37.65,0
2024-06-13,P103,45.0,37.66,0
2024-06-14,P103,57.0,37.67,0
2024-06-15,P103,33.0,37.68,0
2024-06-16,P103,23.0,37.68,1
2024-06-17,P103,51.0,37.69,0
2024-06-18,P103,45.0,37.7,0
2024-06-19,P103,60.0,37.71,0
2024-06-20,P103,50.0,37.71,0
2024-06-21,P103,46.0,37.72,0
2024-06-22,P103,28.0,37.73,0
2024-06-23,P103,10.0,37.74,0
2024-06-24,P103,51.0,37.75,0
2024-06-25,P103,44.0,37.75,0
2024-06-26,P103,57.0,37.76,0
2024-06-27,P103,49.0,37.77,0
2024-06-28,P103,53.0,37.78,0
2024-06-29,P103,25.0,37.79,0
2024-06-30,P103,10.0,37.8,0
2024-07-01,P103,43.0,37.8,0
2024-07-02,P103,56.0,37.81,0
2024-07-03,P103,46.0,37.82,0
2024-07-04,P103,46.0,37.83,0
2024-07-05,P103,47.0,37.84,0
2024-07-06,P103,26.0,37.85,0
2024-07-07,P103,8.0,37.85,0
2024-07-08,P103,48.0,37.86,0
2024-07-09,P103,56.0,37.87,0
2024-07-10,P103,48.0,37.88,0
2024-07-11,P103,47.0,37.89,0
2024-07-12,P103,47.0,37.9,0
2024-07-13,P103,25.0,37.9,0
2024-07-14,P103,9.0,37.91,0
2024-07-15,P103,49.0,37.92,0
2024-07-16,P103,56.0,37.93,0
2024-07-17,P103,44.0,37.94,0
2024-07-18,P103,46.0,37.95,0
2024-07-19,P103,39.0,37.95,0
2024-07-20,P103,28.0,37.96,0
2024-07-21,P103,10.0,37.97,0
2024-07-22,P103,44.0,37.98,0
2024-07-23,P103,51.0,37.99,0
2024-07-24,P103,71.0,38.0,1
2024-07-25,P103,42.0,38.01,0
2024-07-26,P103,38.0,38.01,0
2024-07-27,P103,22.0,38.02,0
2024-07-28,P103,11.0,38.03,0
2024-07-29,P103,44.0,38.04,0
2024-07-30,P103,52.0,38.05,0
2024-07-31,P103,44.0,38.06,0
2024-08-01,P103,52.0,38.06,0
2024-08-02,P103,40.0,38.07,0
2024-08-03,P103,25.0,38.08,0
2024-08-04,P103,10.0,38.09,0
2024-08-05,P103,60.0,38.1,0
2024-08-06,P103,53.0,38.11,0
2024-08-07,P103,46.0,38.11,0
2024-08-08,P103,51.0,38.12,0
2024-08-09,P103,56.0,38.13,0
2024-08-10,P103,20.0,38.14,0
2024-08-11,P103,9.0,38.15,0
2024-08-12,P103,46.0,38.16,0
2024-08-13,P103,47.0,38.16,0
2024-08-14,P103,47.0,38.17,0
2024-08-15,P103,40.0,38.18,0
2024-08-16,P103,52.0,38.19,0
2024-08-17,P103,21.0,38.2,0
2024-08-18,P103,10.0,38.2,0
2024-08-19,P103,53.0,38.21,0
2024-08-20,P103,49.0,38.22,0
2024-08-21,P103,43.0,38.23,0
2024-08-22,P103,40.0,38.24,0
2024-08-23,P103,44.0,38.24,0
2024-08-24,P103,23.0,38.25,0
2024-08-25,P103,10.0,38.26,0
2024-08-26,P103,40.0,38.27,0
2024-08-27,P103,54.0,38.27,0
2024-08-28,P103,49.0,38.28,0
2024-08-29,P103,48.0,38.29,0
2024-08-30,P103,52.0,38.3,0
2024-08-31,P103,24.0,38.3,0
2024-09-01,P103,9.0,38.31,0
2024-09-02,P103,45.0,38.32,0
2024-09-03,P103,48.0,38.33,0
2024-09-04,P103,48.0,38.33,0
2024-09-05,P103,43.0,38.34,0
2024-09-06,P103,35.0,38.35,0
2024-09-07,P103,23.0,38.36,0
2024-09-08,P103,10.0,38.36,0
2024-09-09,P103,48.0,38.37,0
2024-09-10,P103,56.0,38.38,0
2024-09-11,P103,59.0,38.38,0
2024-09-12,P103,51.0,38.39,0
2024-09-13,P103,52.0,38.4,0
2024-09-14,P103,27.0,38.41,0
2024-09-15,P103,12.0,38.41,0
2024-09-16,P103,58.0,38.42,0
2024-09-17,P103,55.0,38.43,0
2024-09-18,P103,53.0,38.43,0
2024-09-19,P103,47.0,38.44,0
2024-09-20,P103,45.0,38.44,0
2024-09-21,P103,24.0,38.45,0
2024-09-22,P103,11.0,38.46,0
2024-09-23,p103 ,44.0,38.46,0
2024-09-24,P103,49.0,38.47,0
2024-09-25,P103,36.0,38.48,0
2024-09-26,P103,57.0,38.48,0
2024-09-27,P103,45.0,38.49,0
2024-09-28,P103,26.0,38.49,0
2024-09-29,P103,12.0,38.5,0
2024-09-30,P103,50.0,38.51,0
2024-10-01,P103,58.0,38.51,0
2024-10-02,P103,43.0,38.52,0
2024-10-03,P103,61.0,38.52,0
2024-10-04,P103,52.0,38.53,0
2024-10-05,P103,26.0,38.53,0
2024-10-06,P103,12.0,38.54,0
2024-10-07,P103,78.0,38.55,1
2024-10-08,P103,74.0,38.55,1
2024-10-09,P103,58.0,38.56,0
2024-10-10,P103,39.0,38.56,0
2024-10-11,P103,49.0,38.57,0
2024-10-12,P103,27.0,38.57,0
2024-10-13,P103,12.0,38.58,0
2024-10-14,P103,64.0,38.58,1
2024-10-15,P103,60.0,38.59,0
2024-10-16,P103,47.0,38.59,0
2024-10-17,P103,47.0,38.6,0
2024-10-18,P103,41.0,38.6,0
2024-10-19,P103,23.0,38.6,0
2024-10-20,P103,11.0,38.61,0
2024-10-21,P103,44.0,38.61,0
2024-10-22,P103,56.0,38.62,0
2024-10-23,P103,47.0,38.62,0
2024-10-24,P103,43.0,38.63,0
2024-10-25,P103,45.0,38.63,0
2024-10-26,P103,27.0,38.63,0
2024-10-27,P103,10.0,38.64,0
2024-10-28,P103,51.0,38.64,0
2024-10-29,P103,57.0,38.64,0
2024-10-30,P103,58.0,38.65,0
2024-10-31,P103,49.0,38.65,0
2024-11-01,P103,42.0,38.66,0
2024-11-02,P103,27.0,38.66,0
