sku,date,model,prediction,lower_80,upper_80
P111,2026-01-28,XGBoost,168.07949829101562,160.1058798752613,176.05311670676994
P111,2026-01-29,XGBoost,169.5771942138672,161.60357579811287,177.5508126296215
P111,2026-01-30,XGBoost,150.4896240234375,142.51600560768318,158.46324243919182
P112,2026-01-01,XGBoost,44.595985412597656,42.43949363300442,46.752477192190895
P112,2026-01-02,XGBoost,42.590206146240234,40.433714366646996,44.74669792583347
P112,2026-01-03,XGBoost,21.619380950927734,19.4628891713345,23.77587273052097
P112,2026-01-04,XGBoost,7.682922840118408,5.526431060525173,9.839414619711643
P112,2026-01-05,XGBoost,40.38751220703125,38.23102042743801,42.54400398662449
P112,2026-01-06,XGBoost,44.9760856628418,42.81959388324856,47.132577442435036
P112,2026-01-07,XGBoost,47.0168571472168,44.86036536762356,49.173348926810036
P112,2026-01-08,XGBoost,45.9409065246582,43.784414745064964,48.09739830425144
P112,2026-01-09,XGBoost,44.19561767578125,42.03912589618801,46.35210945537449
P112,2026-01-10,XGBoost,22.72894287109375,20.572451091500515,24.885434650686985
P112,2026-01-11,XGBoost,9.072385787963867,6.915894008370632,11.228877567557102
P112,2026-01-12,XGBoost,42.65833282470703,40.50184104511379,44.81482460430027
P112,2026-01-13,XGBoost,46.623252868652344,44.466761089059105,48.77974464824558
P112,2026-01-14,XGBoost,48.027103424072266,45.87061164447903,50.183595203665504
P112,2026-01-15,XGBoost,45.902366638183594,43.745874858590355,48.05885841777683
P112,2026-01-16,XGBoost,44.741451263427734,42.584959483834496,46.89794304302097
P112,2026-01-17,XGBoost,22.5645694732666,20.408077693673366,24.721061252859837
P112,2026-01-18,XGBoost,8.800047874450684,6.643556094857448,10.956539654043919
P112,2026-01-19,XGBoost,43.70282745361328,41.54633567402004,45.85931923320652
P112,2026-01-20,XGBoost,43.34861755371094,41.1921257741177,45.505109333304176
P112,2026-01-21,XGBoost,47.0927734375,44.93628165790676,49.24926521709324
P112,2026-01-22,XGBoost,44.9080696105957,42.751577831002464,47.06456139018894
P112,2026-01-23,XGBoost,41.77246856689453,39.61597678730129,43.92896034648777
P112,2026-01-24,XGBoost,22.489425659179688,20.332933879586452,24.645917438772923
P112,2026-01-25,XGBoost,9.183150291442871,7.026658511849636,11.339642071036106
P112,2026-01-26,XGBoost,45.286834716796875,43.130342937203636,47.443326496390114
P112,2026-01-27,XGBoost,47.32881164550781,45.172319865914574,49.48530342510105
P112,2026-01-28,XGBoost,47.80531311035156,45.648821330758324,49.9618048899448
P112,2026-01-29,XGBoost,45.913978576660156,43.75748679706692,48.070470356253395
P112,2026-01-30,XGBoost,43.75247573852539,41.59598395893215,45.90896751811863
